user_id,days,steps_tried,correct,wrong,viewed
11789,1.0,2.0,2.0,0.0,17
19163,0.0,0.0,0.0,0.0,1
13856,1.0,9.0,9.0,3.0,25
20772,0.0,0.0,0.0,0.0,1
25770,0.0,0.0,0.0,0.0,2
14755,1.0,1.0,1.0,0.0,6
10704,0.0,0.0,0.0,0.0,2
6922,0.0,0.0,0.0,0.0,1
9702,0.0,0.0,0.0,0.0,10
7728,0.0,0.0,0.0,0.0,2
3905,3.0,13.0,13.0,10.0,64
14964,1.0,12.0,12.0,9.0,45
22610,1.0,2.0,2.0,0.0,9
15763,1.0,5.0,5.0,0.0,15
21587,0.0,0.0,0.0,0.0,1
19389,0.0,0.0,0.0,0.0,2
22371,1.0,3.0,2.0,1.0,22
20806,0.0,0.0,0.0,0.0,16
9449,0.0,0.0,0.0,0.0,1
22847,0.0,0.0,0.0,0.0,3
3165,0.0,0.0,0.0,0.0,1
21550,1.0,2.0,2.0,0.0,9
10937,0.0,0.0,0.0,0.0,1
1909,0.0,0.0,0.0,0.0,1
11634,0.0,0.0,0.0,0.0,3
5532,2.0,8.0,8.0,32.0,57
12054,0.0,0.0,0.0,0.0,1
21576,0.0,0.0,0.0,0.0,2
6518,0.0,0.0,0.0,0.0,1
5378,0.0,0.0,0.0,0.0,1
6698,0.0,0.0,0.0,0.0,1
16767,0.0,0.0,0.0,0.0,1
10914,0.0,0.0,0.0,0.0,1
13009,0.0,0.0,0.0,0.0,5
19771,1.0,2.0,2.0,0.0,10
16011,0.0,0.0,0.0,0.0,1
2122,0.0,0.0,0.0,0.0,2
748,0.0,0.0,0.0,0.0,8
7820,0.0,0.0,0.0,0.0,1
14945,1.0,2.0,2.0,0.0,7
8392,0.0,0.0,0.0,0.0,2
8009,1.0,7.0,7.0,34.0,39
8788,0.0,0.0,0.0,0.0,6
13312,0.0,0.0,0.0,0.0,1
3433,1.0,2.0,2.0,1.0,8
19371,0.0,0.0,0.0,0.0,1
6496,1.0,8.0,8.0,3.0,30
22994,0.0,0.0,0.0,0.0,14
15317,5.0,22.0,22.0,6.0,124
11416,1.0,2.0,2.0,2.0,17
22743,0.0,0.0,0.0,0.0,1
22326,1.0,9.0,9.0,0.0,40
12922,0.0,0.0,0.0,0.0,1
934,4.0,12.0,11.0,24.0,60
18852,2.0,8.0,4.0,69.0,121
2259,0.0,0.0,0.0,0.0,1
13570,1.0,2.0,2.0,0.0,13
1780,1.0,2.0,2.0,4.0,11
21767,0.0,0.0,0.0,0.0,8
3765,0.0,0.0,0.0,0.0,1
13187,2.0,8.0,8.0,2.0,32
9056,0.0,0.0,0.0,0.0,11
17182,0.0,0.0,0.0,0.0,1
8322,0.0,0.0,0.0,0.0,12
587,3.0,50.0,49.0,34.0,212
2157,1.0,2.0,2.0,1.0,14
1749,2.0,9.0,8.0,8.0,34
14948,0.0,0.0,0.0,0.0,8
5327,2.0,7.0,7.0,6.0,28
26336,1.0,2.0,2.0,0.0,11
9441,1.0,1.0,1.0,0.0,11
21921,1.0,2.0,2.0,0.0,10
12930,0.0,0.0,0.0,0.0,1
24913,1.0,2.0,2.0,1.0,13
9977,1.0,2.0,2.0,0.0,20
746,0.0,0.0,0.0,0.0,1
16135,1.0,2.0,2.0,0.0,10
21875,0.0,0.0,0.0,0.0,5
24687,3.0,15.0,15.0,8.0,53
18251,0.0,0.0,0.0,0.0,1
22278,1.0,9.0,8.0,17.0,64
2595,0.0,0.0,0.0,0.0,3
20076,0.0,0.0,0.0,0.0,1
412,0.0,0.0,0.0,0.0,1
24122,0.0,0.0,0.0,0.0,1
13369,1.0,2.0,2.0,3.0,10
5374,0.0,0.0,0.0,0.0,3
3499,0.0,0.0,0.0,0.0,1
16372,0.0,0.0,0.0,0.0,1
10393,0.0,0.0,0.0,0.0,2
13789,2.0,24.0,24.0,0.0,68
1326,1.0,2.0,3.0,1.0,10
6859,1.0,1.0,0.0,4.0,5
12638,0.0,0.0,0.0,0.0,1
1070,0.0,0.0,0.0,0.0,6
11451,1.0,3.0,2.0,3.0,37
5293,0.0,0.0,0.0,0.0,16
13359,1.0,8.0,6.0,6.0,37
15847,4.0,18.0,18.0,10.0,74
25864,2.0,29.0,29.0,5.0,162
17245,1.0,1.0,1.0,0.0,4
16006,0.0,0.0,0.0,0.0,1
12724,1.0,2.0,2.0,0.0,12
9571,0.0,0.0,0.0,0.0,1
8300,1.0,2.0,2.0,0.0,15
19294,0.0,0.0,0.0,0.0,3
15377,1.0,1.0,1.0,0.0,6
21663,0.0,0.0,0.0,0.0,1
21231,0.0,0.0,0.0,0.0,5
12742,0.0,0.0,0.0,0.0,1
20828,0.0,0.0,0.0,0.0,7
14094,1.0,2.0,2.0,0.0,12
2791,0.0,0.0,0.0,0.0,5
18069,1.0,2.0,2.0,0.0,12
872,0.0,0.0,0.0,0.0,1
5786,0.0,0.0,0.0,0.0,1
8200,1.0,2.0,2.0,3.0,77
2418,1.0,4.0,4.0,2.0,33
12045,0.0,0.0,0.0,0.0,1
2759,1.0,2.0,2.0,0.0,19
23971,6.0,18.0,18.0,73.1299999999992,229
26004,0.0,0.0,0.0,0.0,1
17207,0.0,0.0,0.0,0.0,1
19761,0.0,0.0,0.0,0.0,2
9655,0.0,0.0,0.0,0.0,1
6461,5.0,50.0,49.0,72.0,197
398,0.0,0.0,0.0,0.0,12
555,1.0,6.0,6.0,4.0,24
2873,0.0,0.0,0.0,0.0,9
5870,1.0,9.0,9.0,1.0,61
2161,0.0,0.0,0.0,0.0,1
8438,1.0,2.0,2.0,0.0,10
1823,0.0,0.0,0.0,0.0,1
24414,1.0,1.0,1.0,0.0,35
23816,1.0,8.0,6.0,3.0,44
20562,1.0,2.0,3.0,2.0,6
1361,1.0,50.0,49.0,73.1299999999992,253
20364,0.0,0.0,0.0,0.0,1
14368,0.0,0.0,0.0,0.0,3
4946,2.0,4.0,4.0,0.0,16
3922,1.0,7.0,7.0,1.0,23
16404,0.0,0.0,0.0,0.0,1
16203,1.0,2.0,2.0,0.0,11
26537,0.0,0.0,0.0,0.0,1
19202,1.0,2.0,2.0,1.0,15
7890,0.0,0.0,0.0,0.0,13
19245,2.0,12.0,11.0,8.0,56
9770,0.0,0.0,0.0,0.0,1
4128,0.0,0.0,0.0,0.0,10
6376,0.0,0.0,0.0,0.0,1
22945,0.0,0.0,0.0,0.0,1
22742,0.0,0.0,0.0,0.0,1
10748,0.0,0.0,0.0,0.0,2
449,0.0,0.0,0.0,0.0,4
13748,1.0,3.0,3.0,1.0,14
24121,5.0,29.0,30.0,23.0,145
5680,0.0,0.0,0.0,0.0,7
19496,0.0,0.0,0.0,0.0,1
11846,0.0,0.0,0.0,0.0,1
17020,0.0,0.0,0.0,0.0,1
2990,0.0,0.0,0.0,0.0,1
5977,2.0,12.0,12.0,20.0,86
15518,0.0,0.0,0.0,0.0,1
19247,0.0,0.0,0.0,0.0,1
15100,1.0,2.0,2.0,2.0,13
25664,0.0,0.0,0.0,0.0,1
15294,4.0,17.0,16.0,42.0,207
2205,0.0,0.0,0.0,0.0,1
5200,0.0,0.0,0.0,0.0,1
26702,3.0,6.0,6.0,11.0,31
13161,0.0,0.0,0.0,0.0,1
12420,3.0,18.0,17.0,11.0,48
10143,0.0,0.0,0.0,0.0,1
10573,0.0,0.0,0.0,0.0,1
21753,1.0,2.0,2.0,0.0,14
22427,0.0,0.0,0.0,0.0,1
6034,0.0,0.0,0.0,0.0,1
371,0.0,0.0,0.0,0.0,1
4644,0.0,0.0,0.0,0.0,1
2408,2.0,9.0,8.0,10.0,76
10938,0.0,0.0,0.0,0.0,1
23232,1.0,2.0,2.0,0.0,12
8294,0.0,0.0,0.0,0.0,3
16263,0.0,0.0,0.0,0.0,4
22176,0.0,0.0,0.0,0.0,1
20191,0.0,0.0,0.0,0.0,1
7760,1.0,2.0,2.0,0.0,14
3056,0.0,0.0,0.0,0.0,2
6059,0.0,0.0,0.0,0.0,8
11110,0.0,0.0,0.0,0.0,1
13451,0.0,0.0,0.0,0.0,3
8855,1.0,9.0,9.0,4.0,21
12362,0.0,0.0,0.0,0.0,3
23343,0.0,0.0,0.0,0.0,3
15300,1.0,3.0,2.0,4.0,52
5881,0.0,0.0,0.0,0.0,5
20797,1.0,8.0,7.0,13.0,47
26551,0.0,0.0,0.0,0.0,1
26015,1.0,2.0,3.0,2.0,13
20219,0.0,0.0,0.0,0.0,1
10027,0.0,0.0,0.0,0.0,1
19521,3.0,9.0,9.0,10.0,87
17885,0.0,0.0,0.0,0.0,122
24524,0.0,0.0,0.0,0.0,1
6025,1.0,5.0,4.0,4.0,7
11510,0.0,0.0,0.0,0.0,1
13145,1.0,8.0,8.0,6.0,26
14068,2.0,12.0,12.0,3.0,76
4095,0.0,0.0,0.0,0.0,2
6825,0.0,0.0,0.0,0.0,2
7301,5.0,29.0,29.0,12.0,82
2901,1.0,1.0,1.0,0.0,5
5739,0.0,0.0,0.0,0.0,38
11535,2.0,5.0,5.0,4.0,45
17326,1.0,2.0,2.0,0.0,10
14462,0.0,0.0,0.0,0.0,10
490,3.0,17.0,17.0,6.0,73
15634,2.0,5.0,5.0,0.0,59
11719,0.0,0.0,0.0,0.0,1
9492,0.0,0.0,0.0,0.0,5
24956,0.0,0.0,0.0,0.0,1
5997,0.0,0.0,0.0,0.0,11
3291,0.0,0.0,0.0,0.0,5
7756,0.0,0.0,0.0,0.0,2
6771,0.0,0.0,0.0,0.0,1
13352,6.0,12.0,10.0,52.0,127
11060,0.0,0.0,0.0,0.0,1
1860,0.0,0.0,0.0,0.0,6
1234,1.0,2.0,2.0,0.0,22
7314,0.0,0.0,0.0,0.0,1
3311,0.0,0.0,0.0,0.0,1
8911,3.0,4.0,4.0,0.0,36
10257,0.0,0.0,0.0,0.0,7
19268,0.0,0.0,0.0,0.0,6
10375,0.0,0.0,0.0,0.0,1
550,1.0,2.0,2.0,0.0,12
26478,3.0,13.0,13.0,2.0,63
19899,0.0,0.0,0.0,0.0,1
11797,0.0,0.0,0.0,0.0,1
888,3.0,12.0,12.0,4.0,91
6888,0.0,0.0,0.0,0.0,3
24601,0.0,0.0,0.0,0.0,1
13198,0.0,0.0,0.0,0.0,6
25302,0.0,0.0,0.0,0.0,1
23066,0.0,0.0,0.0,0.0,1
8775,2.0,18.0,19.0,10.0,87
22232,0.0,0.0,0.0,0.0,23
3469,0.0,0.0,0.0,0.0,1
16927,1.0,2.0,2.0,0.0,14
11524,0.0,0.0,0.0,0.0,1
10598,0.0,0.0,0.0,0.0,1
13543,1.0,2.0,2.0,1.0,11
15780,2.0,5.0,4.0,2.0,29
5631,0.0,0.0,0.0,0.0,1
21573,0.0,0.0,0.0,0.0,1
8273,3.0,36.0,36.0,18.0,102
26703,1.0,1.0,1.0,0.0,6
16878,1.0,2.0,2.0,0.0,14
23496,0.0,0.0,0.0,0.0,1
7501,1.0,1.0,1.0,0.0,13
14293,1.0,2.0,2.0,0.0,14
6247,0.0,0.0,0.0,0.0,1
11952,0.0,0.0,0.0,0.0,21
12891,0.0,0.0,0.0,0.0,1
963,2.0,27.0,25.0,55.0,91
21104,4.0,12.0,12.0,63.0,110
23241,2.0,2.0,2.0,0.0,19
16601,0.0,0.0,0.0,0.0,1
13851,0.0,0.0,0.0,0.0,1
4092,2.0,31.0,31.0,16.0,116
6722,0.0,0.0,0.0,0.0,15
19908,1.0,1.0,1.0,0.0,12
18904,2.0,4.0,4.0,1.0,119
10660,0.0,0.0,0.0,0.0,11
24391,0.0,0.0,0.0,0.0,1
19083,3.0,21.0,20.0,48.0,227
8262,0.0,0.0,0.0,0.0,1
9101,1.0,2.0,2.0,0.0,6
6565,4.0,28.0,28.0,14.0,102
15665,1.0,2.0,2.0,0.0,17
7780,6.0,31.0,31.0,73.1299999999992,223
22675,1.0,1.0,0.0,1.0,68
5901,0.0,0.0,0.0,0.0,1
14779,0.0,0.0,0.0,0.0,1
11613,2.0,15.0,15.0,5.0,76
16471,1.0,2.0,2.0,1.0,9
3941,0.0,0.0,0.0,0.0,1
5894,1.0,1.0,1.0,0.0,10
20188,0.0,0.0,0.0,0.0,1
427,1.0,7.0,7.0,1.0,22
21931,0.0,0.0,0.0,0.0,7
22970,2.0,8.0,9.0,17.0,79
12969,0.0,0.0,0.0,0.0,1
11058,0.0,0.0,0.0,0.0,1
7708,0.0,0.0,0.0,0.0,1
14699,0.0,0.0,0.0,0.0,3
26320,0.0,0.0,0.0,0.0,1
17325,4.0,23.0,25.0,5.0,94
25919,0.0,0.0,0.0,0.0,4
6139,0.0,0.0,0.0,0.0,3
19896,1.0,9.0,9.0,1.0,40
7215,0.0,0.0,0.0,0.0,1
8610,0.0,0.0,0.0,0.0,1
5660,0.0,0.0,0.0,0.0,1
19484,2.0,2.0,1.0,3.0,56
14970,1.0,1.0,0.0,16.0,2
12962,1.0,5.0,5.0,1.0,18
18114,3.0,9.0,9.0,6.0,197
6933,3.0,17.0,17.0,12.0,91
20035,1.0,2.0,2.0,0.0,12
8203,0.0,0.0,0.0,0.0,3
21133,0.0,0.0,0.0,0.0,1
17617,0.0,0.0,0.0,0.0,1
8292,5.0,24.0,24.0,60.0,141
15445,0.0,0.0,0.0,0.0,2
21315,0.0,0.0,0.0,0.0,1
19805,1.0,50.0,49.0,9.0,253
10236,1.0,5.0,5.0,0.0,19
6758,3.0,16.0,13.0,73.1299999999992,80
12440,1.0,2.0,3.0,4.0,7
18209,2.0,9.0,9.0,14.0,53
18527,0.0,0.0,0.0,0.0,1
1863,1.0,2.0,2.0,1.0,24
3450,1.0,2.0,2.0,0.0,10
13004,2.0,13.0,13.0,5.0,45
14253,0.0,0.0,0.0,0.0,1
2027,1.0,2.0,2.0,0.0,177
18415,0.0,0.0,0.0,0.0,1
13444,1.0,2.0,2.0,0.0,18
8682,2.0,38.0,38.0,11.0,149
447,0.0,0.0,0.0,0.0,3
12840,0.0,0.0,0.0,0.0,3
25220,0.0,0.0,0.0,0.0,1
22883,0.0,0.0,0.0,0.0,5
20811,0.0,0.0,0.0,0.0,1
3057,0.0,0.0,0.0,0.0,1
18406,0.0,0.0,0.0,0.0,1
23598,1.0,1.0,1.0,0.0,10
3278,4.0,25.0,25.0,57.0,235
4185,1.0,5.0,5.0,0.0,44
3735,0.0,0.0,0.0,0.0,1
291,0.0,0.0,0.0,0.0,28
24484,0.0,0.0,0.0,0.0,1
10926,0.0,0.0,0.0,0.0,1
9861,0.0,0.0,0.0,0.0,12
11125,1.0,2.0,2.0,3.0,53
21404,0.0,0.0,0.0,0.0,1
25527,0.0,0.0,0.0,0.0,1
5983,1.0,6.0,6.0,9.0,27
9733,0.0,0.0,0.0,0.0,4
16014,0.0,0.0,0.0,0.0,1
25179,6.0,37.0,36.0,73.1299999999992,249
8150,2.0,15.0,16.0,12.0,235
10178,6.0,19.0,25.0,73.1299999999992,253
10038,1.0,4.0,3.0,11.0,24
7860,0.0,0.0,0.0,0.0,1
22829,0.0,0.0,0.0,0.0,4
481,2.0,8.0,8.0,4.0,26
10579,0.0,0.0,0.0,0.0,1
2008,1.0,2.0,2.0,0.0,12
26582,3.0,12.0,13.0,3.0,41
17810,0.0,0.0,0.0,0.0,1
3916,4.0,28.0,28.0,36.0,124
13533,0.0,0.0,0.0,0.0,253
20632,1.0,2.0,2.0,0.0,11
5013,1.0,31.0,31.0,13.0,89
15219,0.0,0.0,0.0,0.0,1
12680,0.0,0.0,0.0,0.0,27
18859,0.0,0.0,0.0,0.0,9
22236,1.0,4.0,4.0,0.0,17
20830,0.0,0.0,0.0,0.0,1
24643,0.0,0.0,0.0,0.0,1
1333,0.0,0.0,0.0,0.0,1
374,0.0,0.0,0.0,0.0,1
11078,2.0,8.0,8.0,4.0,106
12196,0.0,0.0,0.0,0.0,1
221,0.0,0.0,0.0,0.0,1
8874,1.0,1.0,1.0,0.0,13
12108,1.0,2.0,2.0,0.0,11
3468,0.0,0.0,0.0,0.0,1
21651,0.0,0.0,0.0,0.0,5
196,2.0,7.0,7.0,2.0,25
1700,1.0,2.0,1.0,3.0,5
22537,0.0,0.0,0.0,0.0,9
6336,1.0,9.0,9.0,12.0,64
8826,1.0,2.0,2.0,0.0,9
436,0.0,0.0,0.0,0.0,3
14612,0.0,0.0,0.0,0.0,4
23676,2.0,9.0,10.0,45.0,42
7868,1.0,2.0,2.0,0.0,10
14955,3.0,19.0,19.0,6.0,69
15868,0.0,0.0,0.0,0.0,1
25196,3.0,17.0,18.0,15.0,66
21427,1.0,3.0,3.0,9.0,24
12903,4.0,8.0,7.0,25.0,124
1712,0.0,0.0,0.0,0.0,32
25071,1.0,1.0,1.0,4.0,16
15406,0.0,0.0,0.0,0.0,1
18043,3.0,16.0,16.0,6.0,65
10094,0.0,0.0,0.0,0.0,1
23739,0.0,0.0,0.0,0.0,3
24480,0.0,0.0,0.0,0.0,1
16665,0.0,0.0,0.0,0.0,1
2712,1.0,2.0,2.0,0.0,10
18645,1.0,1.0,1.0,1.0,20
21071,6.0,6.0,5.0,45.0,96
23545,1.0,1.0,1.0,0.0,4
10078,1.0,2.0,2.0,0.0,8
25754,1.0,2.0,1.0,2.0,36
18653,0.0,0.0,0.0,0.0,9
22948,0.0,0.0,0.0,0.0,3
20015,1.0,2.0,2.0,1.0,15
4609,0.0,0.0,0.0,0.0,5
12758,1.0,2.0,2.0,0.0,18
1920,0.0,0.0,0.0,0.0,2
1507,0.0,0.0,0.0,0.0,1
12387,3.0,12.0,12.0,63.0,77
19652,1.0,5.0,5.0,4.0,18
9476,4.0,28.0,28.0,73.1299999999992,180
11753,0.0,0.0,0.0,0.0,13
1343,3.0,8.0,6.0,29.0,66
1000,3.0,22.0,31.0,8.0,129
19443,1.0,2.0,2.0,4.0,23
9448,2.0,8.0,8.0,3.0,39
2787,3.0,15.0,15.0,0.0,193
13421,2.0,20.0,19.0,18.0,94
17350,0.0,0.0,0.0,0.0,2
15264,1.0,2.0,2.0,1.0,10
25353,0.0,0.0,0.0,0.0,2
26101,0.0,0.0,0.0,0.0,6
68,1.0,2.0,2.0,2.0,8
5849,0.0,0.0,0.0,0.0,2
19379,0.0,0.0,0.0,0.0,1
10543,2.0,17.0,17.0,6.0,53
18124,0.0,0.0,0.0,0.0,6
6398,2.0,8.0,8.0,7.0,28
4383,0.0,0.0,0.0,0.0,10
5885,1.0,3.0,2.0,9.0,6
13941,0.0,0.0,0.0,0.0,2
7295,1.0,7.0,7.0,2.0,40
19455,0.0,0.0,0.0,0.0,11
12592,1.0,3.0,3.0,4.0,39
11092,2.0,19.0,19.0,4.0,91
15256,0.0,0.0,0.0,0.0,3
9357,0.0,0.0,0.0,0.0,1
6148,1.0,1.0,1.0,0.0,14
4572,3.0,14.0,16.0,12.0,57
25762,0.0,0.0,0.0,0.0,1
11816,0.0,0.0,0.0,0.0,9
8231,0.0,0.0,0.0,0.0,1
5902,0.0,0.0,0.0,0.0,2
19482,0.0,0.0,0.0,0.0,1
10296,0.0,0.0,0.0,0.0,1
24481,1.0,2.0,2.0,0.0,16
2057,0.0,0.0,0.0,0.0,2
4713,2.0,9.0,9.0,9.0,103
18549,0.0,0.0,0.0,0.0,3
20179,0.0,0.0,0.0,0.0,6
19139,0.0,0.0,0.0,0.0,10
1405,0.0,0.0,0.0,0.0,25
23981,1.0,2.0,2.0,0.0,10
9718,1.0,4.0,4.0,2.0,18
17709,1.0,2.0,2.0,0.0,13
13564,0.0,0.0,0.0,0.0,25
14967,0.0,0.0,0.0,0.0,1
4188,0.0,0.0,0.0,0.0,1
4204,1.0,19.0,18.0,36.0,101
24355,0.0,0.0,0.0,0.0,6
24815,1.0,2.0,2.0,3.0,7
8830,4.0,30.0,30.0,14.0,86
20915,0.0,0.0,0.0,0.0,8
16653,3.0,12.0,14.0,32.0,78
23592,0.0,0.0,0.0,0.0,1
6632,3.0,16.0,15.0,8.0,54
20231,1.0,2.0,2.0,1.0,19
23737,0.0,0.0,0.0,0.0,12
17546,1.0,7.0,7.0,9.0,25
2619,5.0,13.0,13.0,25.0,215
216,0.0,0.0,0.0,0.0,1
3029,0.0,0.0,0.0,0.0,11
10592,3.0,8.0,9.0,3.0,47
18371,2.0,9.0,9.0,1.0,37
2774,0.0,0.0,0.0,0.0,7
6936,0.0,0.0,0.0,0.0,4
19936,0.0,0.0,0.0,0.0,1
12020,5.0,22.0,22.0,7.0,76
7290,0.0,0.0,0.0,0.0,1
10082,0.0,0.0,0.0,0.0,1
8718,1.0,9.0,9.0,0.0,28
14193,0.0,0.0,0.0,0.0,3
117,0.0,0.0,0.0,0.0,1
3445,0.0,0.0,0.0,0.0,1
9570,2.0,9.0,9.0,1.0,40
12522,1.0,2.0,2.0,0.0,28
12820,1.0,2.0,2.0,0.0,10
6797,0.0,0.0,0.0,0.0,1
26325,0.0,0.0,0.0,0.0,2
18966,1.0,2.0,2.0,0.0,15
18326,0.0,0.0,0.0,0.0,1
24092,2.0,18.0,17.0,73.0,142
2276,0.0,0.0,0.0,0.0,1
8714,4.0,16.0,19.0,38.0,113
12524,0.0,0.0,0.0,0.0,11
13350,1.0,2.0,2.0,0.0,23
24527,1.0,2.0,2.0,0.0,8
16712,2.0,13.0,13.0,17.0,44
9190,0.0,0.0,0.0,0.0,1
13644,1.0,1.0,1.0,0.0,4
22167,0.0,0.0,0.0,0.0,4
8436,1.0,2.0,3.0,0.0,10
4350,0.0,0.0,0.0,0.0,1
19569,0.0,0.0,0.0,0.0,1
18376,0.0,0.0,0.0,0.0,10
19647,1.0,1.0,1.0,0.0,43
10950,1.0,2.0,2.0,2.0,10
23818,1.0,2.0,2.0,0.0,10
2369,2.0,8.0,6.0,20.0,34
8269,0.0,0.0,0.0,0.0,15
15355,1.0,2.0,2.0,0.0,14
14848,2.0,2.0,2.0,0.0,11
11744,0.0,0.0,0.0,0.0,13
15289,0.0,0.0,0.0,0.0,1
20810,0.0,0.0,0.0,0.0,1
19587,4.0,28.0,29.0,12.0,136
14194,0.0,0.0,0.0,0.0,1
23959,0.0,0.0,0.0,0.0,16
20775,1.0,5.0,5.0,12.0,20
10079,1.0,7.0,7.0,15.0,43
20715,0.0,0.0,0.0,0.0,2
24152,0.0,0.0,0.0,0.0,1
26668,0.0,0.0,0.0,0.0,1
19693,1.0,2.0,2.0,0.0,9
2352,0.0,0.0,0.0,0.0,1
4578,3.0,23.0,27.0,13.0,75
3548,0.0,0.0,0.0,0.0,2
26585,0.0,0.0,0.0,0.0,2
2960,0.0,0.0,0.0,0.0,10
4391,0.0,0.0,0.0,0.0,11
4335,0.0,0.0,0.0,0.0,16
4799,0.0,0.0,0.0,0.0,1
189,0.0,0.0,0.0,0.0,1
1621,0.0,0.0,0.0,0.0,11
2654,1.0,24.0,24.0,0.0,122
23065,6.0,40.0,41.0,24.0,253
343,0.0,0.0,0.0,0.0,18
17133,1.0,2.0,2.0,0.0,13
13076,2.0,8.0,8.0,5.0,49
3121,0.0,0.0,0.0,0.0,1
26032,0.0,0.0,0.0,0.0,1
20660,1.0,2.0,2.0,1.0,10
22515,0.0,0.0,0.0,0.0,15
21124,0.0,0.0,0.0,0.0,1
13344,1.0,4.0,4.0,9.0,26
4137,0.0,0.0,0.0,0.0,1
3229,5.0,35.0,34.0,32.0,253
5994,2.0,8.0,8.0,19.0,38
1789,0.0,0.0,0.0,0.0,3
11443,1.0,2.0,2.0,0.0,12
17162,4.0,22.0,22.0,16.0,92
22121,0.0,0.0,0.0,0.0,1
1038,1.0,7.0,7.0,3.0,31
24461,4.0,39.0,39.0,26.0,137
13645,1.0,8.0,4.0,16.0,74
1160,1.0,1.0,0.0,1.0,1
25952,0.0,0.0,0.0,0.0,1
26163,0.0,0.0,0.0,0.0,1
22152,1.0,2.0,2.0,0.0,12
20553,0.0,0.0,0.0,0.0,1
7261,0.0,0.0,0.0,0.0,1
26114,1.0,5.0,5.0,0.0,32
4692,1.0,14.0,14.0,10.0,52
5876,1.0,1.0,1.0,0.0,13
22989,2.0,16.0,16.0,9.0,84
3946,2.0,9.0,9.0,4.0,62
18734,0.0,0.0,0.0,0.0,3
14007,1.0,2.0,1.0,2.0,17
13995,0.0,0.0,0.0,0.0,1
2582,1.0,9.0,9.0,0.0,25
26130,0.0,0.0,0.0,0.0,1
883,3.0,17.0,16.0,18.0,75
18536,0.0,0.0,0.0,0.0,1
19056,0.0,0.0,0.0,0.0,2
20492,0.0,0.0,0.0,0.0,2
4746,1.0,2.0,2.0,0.0,75
8496,0.0,0.0,0.0,0.0,1
12598,0.0,0.0,0.0,0.0,1
3020,3.0,7.0,7.0,1.0,59
16575,0.0,0.0,0.0,0.0,2
4674,0.0,0.0,0.0,0.0,34
23178,0.0,0.0,0.0,0.0,1
25881,6.0,18.0,20.0,39.0,184
3740,1.0,1.0,0.0,2.0,21
2428,0.0,0.0,0.0,0.0,3
25758,6.0,30.0,30.0,47.0,159
11993,2.0,7.0,7.0,2.0,45
25746,0.0,0.0,0.0,0.0,1
12851,1.0,3.0,3.0,1.0,20
3999,0.0,0.0,0.0,0.0,1
9369,0.0,0.0,0.0,0.0,1
11201,0.0,0.0,0.0,0.0,1
6315,1.0,2.0,2.0,0.0,10
25068,3.0,10.0,10.0,12.0,113
9973,0.0,0.0,0.0,0.0,6
635,1.0,3.0,3.0,0.0,42
16300,2.0,6.0,6.0,4.0,30
7877,0.0,0.0,0.0,0.0,1
13167,0.0,0.0,0.0,0.0,7
26124,0.0,0.0,0.0,0.0,11
14383,1.0,2.0,2.0,0.0,10
4192,2.0,8.0,8.0,5.0,52
6012,1.0,1.0,1.0,0.0,2
25225,0.0,0.0,0.0,0.0,1
17190,6.0,48.0,48.0,53.0,204
7777,5.0,15.0,15.0,6.0,95
1466,0.0,0.0,0.0,0.0,1
6211,2.0,8.0,6.0,24.0,115
3551,0.0,0.0,0.0,0.0,1
23090,1.0,2.0,2.0,0.0,13
5301,4.0,14.0,13.0,37.0,253
9989,0.0,0.0,0.0,0.0,1
5712,2.0,5.0,2.0,10.0,78
1395,0.0,0.0,0.0,0.0,1
14531,0.0,0.0,0.0,0.0,6
20206,1.0,2.0,2.0,1.0,9
15440,0.0,0.0,0.0,0.0,1
20554,0.0,0.0,0.0,0.0,1
7232,1.0,7.0,7.0,1.0,41
1084,0.0,0.0,0.0,0.0,1
7873,1.0,2.0,2.0,1.0,22
3348,0.0,0.0,0.0,0.0,6
24645,1.0,1.0,1.0,0.0,8
18435,1.0,8.0,8.0,5.0,38
7131,0.0,0.0,0.0,0.0,2
12443,3.0,6.0,7.0,4.0,22
1159,0.0,0.0,0.0,0.0,2
5804,0.0,0.0,0.0,0.0,7
10417,1.0,7.0,7.0,1.0,32
2851,0.0,0.0,0.0,0.0,1
15782,0.0,0.0,0.0,0.0,27
13896,3.0,11.0,11.0,9.0,57
18192,0.0,0.0,0.0,0.0,93
16926,0.0,0.0,0.0,0.0,19
26603,0.0,0.0,0.0,0.0,1
24095,1.0,2.0,2.0,0.0,30
3528,2.0,46.0,48.0,8.0,251
21243,3.0,12.0,12.0,15.0,66
1567,0.0,0.0,0.0,0.0,1
21625,0.0,0.0,0.0,0.0,2
9691,0.0,0.0,0.0,0.0,11
26397,0.0,0.0,0.0,0.0,2
15284,0.0,0.0,0.0,0.0,1
26789,0.0,0.0,0.0,0.0,2
12027,4.0,9.0,10.0,2.0,66
22671,1.0,2.0,2.0,0.0,9
22034,0.0,0.0,0.0,0.0,1
24634,0.0,0.0,0.0,0.0,1
15051,0.0,0.0,0.0,0.0,1
22099,0.0,0.0,0.0,0.0,2
23609,0.0,0.0,0.0,0.0,2
24299,0.0,0.0,0.0,0.0,1
1468,3.0,24.0,29.0,73.1299999999992,207
11373,0.0,0.0,0.0,0.0,1
25616,0.0,0.0,0.0,0.0,1
25992,0.0,0.0,0.0,0.0,1
11228,0.0,0.0,0.0,0.0,8
